domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),convert system,voltag gain,1,0.0,2017.0,,25bae987-c319-4e0c-945e-f4b58507d518
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid disulfid,tetrapeptid disulfid histon,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid disulfid,histon deacetylas,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid disulfid,deacetylas inhibitor,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid disulfid,histon deacetylas inhibitor,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid disulfid,disulfid histon,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas,tetrapeptid disulfid,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas,tetrapeptid disulfid histon,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas,deacetylas inhibitor,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas,histon deacetylas inhibitor,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas,disulfid histon,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas,design synthesi,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas,inhibitor histon,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas,inhibitor histon deacetylas,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas,bridg inhibitor histon,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas,tetrapeptid thioester,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas,synthesi tetrapeptid,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas,bridg inhibitor,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas,hdac inhibitor,1,0.0,2014.0,,7f4cc540-cc05-4d22-8d44-f3660c88985d
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas,deacetylas hdac,1,0.0,2014.0,,7f4cc540-cc05-4d22-8d44-f3660c88985d
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas,histon deacetylas hdac,1,0.0,2014.0,,7f4cc540-cc05-4d22-8d44-f3660c88985d
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),disulfid histon,tetrapeptid disulfid,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),disulfid histon,tetrapeptid disulfid histon,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),disulfid histon,histon deacetylas,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),disulfid histon,deacetylas inhibitor,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),disulfid histon,histon deacetylas inhibitor,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),deacetylas inhibitor,tetrapeptid disulfid,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),deacetylas inhibitor,tetrapeptid disulfid histon,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),deacetylas inhibitor,histon deacetylas,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),deacetylas inhibitor,histon deacetylas inhibitor,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),deacetylas inhibitor,disulfid histon,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid disulfid histon,tetrapeptid disulfid,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid disulfid histon,histon deacetylas,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid disulfid histon,deacetylas inhibitor,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid disulfid histon,histon deacetylas inhibitor,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid disulfid histon,disulfid histon,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas inhibitor,tetrapeptid disulfid,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas inhibitor,tetrapeptid disulfid histon,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas inhibitor,histon deacetylas,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas inhibitor,deacetylas inhibitor,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas inhibitor,disulfid histon,1,0.0,2011.0,,fcf2ba9d-1ca6-45fd-8219-81c05e1ede24
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas inhibitor,hctoxin tetrapeptid histon,1,0.0,2015.0,,9908dda0-7c69-43ff-af08-a5be4b5e10f5
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas inhibitor,tetrapeptid histon deacetylas,1,0.0,2015.0,,9908dda0-7c69-43ff-af08-a5be4b5e10f5
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),bridg inhibitor histon,design synthesi,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),bridg inhibitor histon,inhibitor histon,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),bridg inhibitor histon,histon deacetylas,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),bridg inhibitor histon,inhibitor histon deacetylas,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),bridg inhibitor histon,tetrapeptid thioester,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),bridg inhibitor histon,synthesi tetrapeptid,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),bridg inhibitor histon,bridg inhibitor,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid thioester,design synthesi,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid thioester,inhibitor histon,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid thioester,histon deacetylas,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid thioester,inhibitor histon deacetylas,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid thioester,bridg inhibitor histon,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid thioester,synthesi tetrapeptid,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid thioester,bridg inhibitor,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),inhibitor histon,design synthesi,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),inhibitor histon,histon deacetylas,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),inhibitor histon,inhibitor histon deacetylas,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),inhibitor histon,bridg inhibitor histon,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),inhibitor histon,tetrapeptid thioester,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),inhibitor histon,synthesi tetrapeptid,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),inhibitor histon,bridg inhibitor,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),inhibitor histon deacetylas,design synthesi,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),inhibitor histon deacetylas,inhibitor histon,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),inhibitor histon deacetylas,histon deacetylas,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),inhibitor histon deacetylas,bridg inhibitor histon,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),inhibitor histon deacetylas,tetrapeptid thioester,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),inhibitor histon deacetylas,synthesi tetrapeptid,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),inhibitor histon deacetylas,bridg inhibitor,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),design synthesi,inhibitor histon,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),design synthesi,histon deacetylas,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),design synthesi,inhibitor histon deacetylas,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),design synthesi,bridg inhibitor histon,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),design synthesi,tetrapeptid thioester,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),design synthesi,synthesi tetrapeptid,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),design synthesi,bridg inhibitor,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),bridg inhibitor,design synthesi,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),bridg inhibitor,inhibitor histon,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),bridg inhibitor,histon deacetylas,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),bridg inhibitor,inhibitor histon deacetylas,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),bridg inhibitor,bridg inhibitor histon,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),bridg inhibitor,tetrapeptid thioester,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),bridg inhibitor,synthesi tetrapeptid,1,0.0,2012.0,,3f2b5334-c0e4-48ff-ad91-f750ef35e2f4
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),deacetylas hdac,histon deacetylas,1,0.0,2014.0,,7f4cc540-cc05-4d22-8d44-f3660c88985d
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),deacetylas hdac,hdac inhibitor,1,0.0,2014.0,,7f4cc540-cc05-4d22-8d44-f3660c88985d
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),deacetylas hdac,histon deacetylas hdac,1,0.0,2014.0,,7f4cc540-cc05-4d22-8d44-f3660c88985d
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas hdac,histon deacetylas,1,0.0,2014.0,,7f4cc540-cc05-4d22-8d44-f3660c88985d
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas hdac,hdac inhibitor,1,0.0,2014.0,,7f4cc540-cc05-4d22-8d44-f3660c88985d
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),histon deacetylas hdac,deacetylas hdac,1,0.0,2014.0,,7f4cc540-cc05-4d22-8d44-f3660c88985d
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),hdac inhibitor,histon deacetylas,1,0.0,2014.0,,7f4cc540-cc05-4d22-8d44-f3660c88985d
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),hdac inhibitor,deacetylas hdac,1,0.0,2014.0,,7f4cc540-cc05-4d22-8d44-f3660c88985d
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),hdac inhibitor,histon deacetylas hdac,1,0.0,2014.0,,7f4cc540-cc05-4d22-8d44-f3660c88985d
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),hctoxin tetrapeptid histon,histon deacetylas inhibitor,1,0.0,2015.0,,9908dda0-7c69-43ff-af08-a5be4b5e10f5
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),hctoxin tetrapeptid histon,tetrapeptid histon deacetylas,1,0.0,2015.0,,9908dda0-7c69-43ff-af08-a5be4b5e10f5
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid histon deacetylas,hctoxin tetrapeptid histon,1,0.0,2015.0,,9908dda0-7c69-43ff-af08-a5be4b5e10f5
Computational Geometry(57.65%) | Computational Complexity(50.07%) | Systems and Control(41.78%),tetrapeptid histon deacetylas,histon deacetylas inhibitor,1,0.0,2015.0,,9908dda0-7c69-43ff-af08-a5be4b5e10f5
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper analysi,film solar,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper analysi,solar cell,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper analysi,cdte film,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper analysi,film solar cell,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper analysi,paper analysi perform,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),solar cell,film solar,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),solar cell,paper analysi,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),solar cell,cdte film,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),solar cell,film solar cell,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),solar cell,paper analysi perform,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),solar cell,paper perform,1,0.0,2016.0,,92573aaa-d987-4ae0-ab44-c6b7ba58fa10
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),solar cell,czt film,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),solar cell,czt film solar,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),solar cell,czt solar,1,0.0,2017.0,,3834e7fc-8c54-4f28-ac44-7d95637d7726
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),solar cell,czt solar cell,1,0.0,2017.0,,3834e7fc-8c54-4f28-ac44-7d95637d7726
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),film solar cell,film solar,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),film solar cell,paper analysi,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),film solar cell,solar cell,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),film solar cell,cdte film,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),film solar cell,paper analysi perform,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),film solar cell,paper perform,1,0.0,2016.0,,92573aaa-d987-4ae0-ab44-c6b7ba58fa10
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),film solar cell,czt film,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),film solar cell,czt film solar,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),film solar,paper analysi,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),film solar,solar cell,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),film solar,cdte film,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),film solar,film solar cell,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),film solar,paper analysi perform,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),film solar,paper perform,1,0.0,2016.0,,92573aaa-d987-4ae0-ab44-c6b7ba58fa10
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),film solar,czt film,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),film solar,czt film solar,1,0.0,2016.0,,ee61cdac-16aa-47e9-9f2c-1f325b628dfa
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper analysi perform,film solar,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper analysi perform,paper analysi,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper analysi perform,solar cell,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper analysi perform,cdte film,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper analysi perform,film solar cell,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),cdte film,film solar,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),cdte film,paper analysi,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),cdte film,solar cell,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),cdte film,film solar cell,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),cdte film,paper analysi perform,1,0.0,2016.0,,ecd31959-42f9-4953-ba02-cc498701cff4
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper perform,solar cell,1,0.0,2016.0,,92573aaa-d987-4ae0-ab44-c6b7ba58fa10
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper perform,film solar cell,1,0.0,2016.0,,92573aaa-d987-4ae0-ab44-c6b7ba58fa10
