domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system stabil system,stabil system,1,0.0,2016.0,,290d2f12-57e4-4658-a8e1-aaa932061046
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag energi system,energi cost,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag energi system,energi crisi energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag energi system,manag energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi system energi,system energi crisi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi system energi,crisi energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi system energi,system energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi system energi,energi crisi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi system energi,manag energi system,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi system energi,energi system,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi system energi,energi cost,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi system energi,energi crisi energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi system energi,manag energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system energi crisi,crisi energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system energi crisi,system energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system energi crisi,energi crisi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system energi crisi,manag energi system,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system energi crisi,energi system,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system energi crisi,energi system energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system energi crisi,energi cost,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system energi crisi,energi crisi energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system energi crisi,manag energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),crisi energi,system energi crisi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),crisi energi,system energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),crisi energi,energi crisi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),crisi energi,manag energi system,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),crisi energi,energi system,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),crisi energi,energi system energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),crisi energi,energi cost,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),crisi energi,energi crisi energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),crisi energi,manag energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi cost,system energi crisi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi cost,crisi energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi cost,system energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi cost,energi crisi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi cost,manag energi system,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi cost,energi system,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi cost,energi system energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi cost,energi crisi energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi cost,manag energi,1,0.0,2011.0,,d8611b7e-4d5e-4438-a73c-c82d81bca3c0
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),perform energi system,perform energi,1,0.0,2019.0,,0aac04e7-2830-4b09-a28c-ed096e805dd2
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),perform energi system,energi system batteri,1,0.0,2019.0,,0aac04e7-2830-4b09-a28c-ed096e805dd2
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),perform energi system,energi system,1,0.0,2019.0,,0aac04e7-2830-4b09-a28c-ed096e805dd2
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),perform energi system,system batteri,1,0.0,2019.0,,0aac04e7-2830-4b09-a28c-ed096e805dd2
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system batteri,perform energi,1,0.0,2019.0,,0aac04e7-2830-4b09-a28c-ed096e805dd2
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system batteri,perform energi system,1,0.0,2019.0,,0aac04e7-2830-4b09-a28c-ed096e805dd2
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system batteri,energi system batteri,1,0.0,2019.0,,0aac04e7-2830-4b09-a28c-ed096e805dd2
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system batteri,energi system,1,0.0,2019.0,,0aac04e7-2830-4b09-a28c-ed096e805dd2
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),perform energi,perform energi system,1,0.0,2019.0,,0aac04e7-2830-4b09-a28c-ed096e805dd2
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),perform energi,energi system batteri,1,0.0,2019.0,,0aac04e7-2830-4b09-a28c-ed096e805dd2
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),perform energi,energi system,1,0.0,2019.0,,0aac04e7-2830-4b09-a28c-ed096e805dd2
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),perform energi,system batteri,1,0.0,2019.0,,0aac04e7-2830-4b09-a28c-ed096e805dd2
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi system batteri,perform energi,1,0.0,2019.0,,0aac04e7-2830-4b09-a28c-ed096e805dd2
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi system batteri,perform energi system,1,0.0,2019.0,,0aac04e7-2830-4b09-a28c-ed096e805dd2
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi system batteri,energi system,1,0.0,2019.0,,0aac04e7-2830-4b09-a28c-ed096e805dd2
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi system batteri,system batteri,1,0.0,2019.0,,0aac04e7-2830-4b09-a28c-ed096e805dd2
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),output energi,output energi system,1,0.0,2021.0,,3c904527-3f85-45f5-a223-a1d7f8f2a224
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),output energi,energi system,1,0.0,2021.0,,3c904527-3f85-45f5-a223-a1d7f8f2a224
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),output energi system,output energi,1,0.0,2021.0,,3c904527-3f85-45f5-a223-a1d7f8f2a224
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),output energi system,energi system,1,0.0,2021.0,,3c904527-3f85-45f5-a223-a1d7f8f2a224
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),scheme vehicl,energi manag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),scheme vehicl,paper energi manag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),scheme vehicl,energi storag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),scheme vehicl,manag scheme,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),scheme vehicl,energi manag scheme,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),scheme vehicl,manag scheme vehicl,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),scheme vehicl,paper energi,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),scheme vehicl,work energi manag,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),scheme vehicl,work energi,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag,paper energi manag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag,scheme vehicl,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag,energi storag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag,manag scheme,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag,energi manag scheme,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag,manag scheme vehicl,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag,paper energi,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag,work energi manag,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag,work energi,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag,energi manag strategi,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag,manag strategi energi,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag,studi applic,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag,manag strategi,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag,strategi energi system,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme vehicl,energi manag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme vehicl,paper energi manag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme vehicl,scheme vehicl,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme vehicl,energi storag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme vehicl,manag scheme,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme vehicl,energi manag scheme,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme vehicl,paper energi,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme vehicl,work energi manag,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme vehicl,work energi,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),paper energi manag,energi manag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),paper energi manag,scheme vehicl,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),paper energi manag,energi storag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),paper energi manag,manag scheme,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),paper energi manag,energi manag scheme,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),paper energi manag,manag scheme vehicl,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),paper energi manag,paper energi,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme,energi manag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme,paper energi manag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme,scheme vehicl,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme,energi storag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme,energi manag scheme,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme,manag scheme vehicl,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme,paper energi,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme,work energi manag,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),manag scheme,work energi,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag scheme,energi manag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag scheme,paper energi manag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag scheme,scheme vehicl,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag scheme,energi storag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag scheme,manag scheme,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag scheme,manag scheme vehicl,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag scheme,paper energi,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag scheme,work energi manag,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag scheme,work energi,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi storag,energi manag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi storag,paper energi manag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi storag,scheme vehicl,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi storag,manag scheme,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi storag,energi manag scheme,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi storag,manag scheme vehicl,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi storag,paper energi,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),paper energi,energi manag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),paper energi,paper energi manag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),paper energi,scheme vehicl,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),paper energi,energi storag,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),paper energi,manag scheme,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),paper energi,energi manag scheme,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),paper energi,manag scheme vehicl,1,0.0,2016.0,,5260dbc0-a61c-4a1d-b8eb-ad1f72adfc18
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),work energi manag,energi manag,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),work energi manag,scheme vehicl,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),work energi manag,work energi,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),work energi manag,energi manag scheme,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),work energi manag,manag scheme vehicl,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),work energi manag,manag scheme,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),work energi,energi manag,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),work energi,scheme vehicl,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),work energi,work energi manag,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),work energi,energi manag scheme,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),work energi,manag scheme vehicl,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),work energi,manag scheme,1,0.0,2018.0,,b134e139-b08d-4505-922f-429c8df37c9b
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag strategi,energi manag,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag strategi,manag strategi energi,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag strategi,studi applic,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag strategi,manag strategi,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi manag strategi,strategi energi system,1,0.0,2021.0,,d14e4fd5-ff19-4aae-b526-eb9541fad5df
