domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),thz regim,year fiber pcf,1,0.0,2020.0,,8d60640a-589c-4090-ab75-92108230a8de
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),materi loss,loss terahertz,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),materi loss,paper porouscor crystal,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),materi loss,materi loss terahertz,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),materi loss,paper porouscor,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),materi loss,porouscor crystal,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),materi loss,crystal fiber,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),materi loss,materi loss crystal,1,0.0,2020.0,,84dd6c9e-33ef-4547-8dee-53531b3f16a6
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),materi loss,design paper,1,0.0,2020.0,,84dd6c9e-33ef-4547-8dee-53531b3f16a6
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),loss terahertz,porouscor crystal fiber,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),loss terahertz,paper porouscor crystal,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),loss terahertz,materi loss terahertz,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),loss terahertz,materi loss,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),loss terahertz,paper porouscor,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),loss terahertz,porouscor crystal,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),loss terahertz,crystal fiber,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),loss terahertz,fiber pcf loss,1,0.0,2019.0,,b5e1fb7d-e817-46ac-964e-053c994b3a19
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),loss terahertz,crystal fiber pcf,1,0.0,2019.0,,b5e1fb7d-e817-46ac-964e-053c994b3a19
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),loss terahertz,pcf loss terahertz,1,0.0,2019.0,,b5e1fb7d-e817-46ac-964e-053c994b3a19
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),loss terahertz,fiber pcf,1,0.0,2019.0,,b5e1fb7d-e817-46ac-964e-053c994b3a19
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),loss terahertz,pcf loss,1,0.0,2019.0,,b5e1fb7d-e817-46ac-964e-053c994b3a19
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper porouscor,porouscor crystal fiber,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper porouscor,loss terahertz,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper porouscor,paper porouscor crystal,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper porouscor,materi loss terahertz,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper porouscor,materi loss,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper porouscor,porouscor crystal,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper porouscor,crystal fiber,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),materi loss terahertz,porouscor crystal fiber,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),materi loss terahertz,loss terahertz,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),materi loss terahertz,paper porouscor crystal,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),materi loss terahertz,materi loss,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),materi loss terahertz,paper porouscor,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),materi loss terahertz,porouscor crystal,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),materi loss terahertz,crystal fiber,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper porouscor crystal,porouscor crystal fiber,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper porouscor crystal,loss terahertz,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper porouscor crystal,materi loss terahertz,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper porouscor crystal,materi loss,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper porouscor crystal,paper porouscor,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper porouscor crystal,porouscor crystal,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper porouscor crystal,crystal fiber,1,0.0,2017.0,,41406d2f-5f85-4eab-aa5b-d4d72a909351
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),crystal fiber terahertz,thz guidanc,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),crystal fiber terahertz,lattic crystal fiber,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),crystal fiber terahertz,fiber terahertz thz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),crystal fiber terahertz,terahertz thz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),crystal fiber terahertz,fiber terahertz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),crystal fiber terahertz,core lattic crystal,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),crystal fiber terahertz,terahertz thz guidanc,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),crystal fiber terahertz,paper design,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),crystal fiber terahertz,lattic crystal,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),crystal fiber terahertz,design analysi core,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),crystal fiber terahertz,crystal fiber,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz,thz guidanc,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz,lattic crystal fiber,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz,fiber terahertz thz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz,terahertz thz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz,core lattic crystal,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz,terahertz thz guidanc,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz,paper design,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz,lattic crystal,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz,design analysi core,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz,crystal fiber terahertz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz,crystal fiber,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,thz guidanc,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,fiber terahertz thz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,terahertz thz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,fiber terahertz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,core lattic crystal,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,terahertz thz guidanc,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,paper design,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,lattic crystal,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,design analysi core,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,crystal fiber terahertz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,crystal fiber,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,pcf biosensor,1,0.0,2020.0,,6a0b6082-ba64-46bf-b5bb-0b4ef2872aa0
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,surfac plasmon reson,1,0.0,2020.0,,6a0b6082-ba64-46bf-b5bb-0b4ef2872aa0
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,crystal fiber pcf,1,0.0,2020.0,,6a0b6082-ba64-46bf-b5bb-0b4ef2872aa0
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,reson spr,1,0.0,2020.0,,6a0b6082-ba64-46bf-b5bb-0b4ef2872aa0
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,surfac plasmon,1,0.0,2020.0,,6a0b6082-ba64-46bf-b5bb-0b4ef2872aa0
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,fiber pcf,1,0.0,2020.0,,6a0b6082-ba64-46bf-b5bb-0b4ef2872aa0
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,pcf biosensor surfac,1,0.0,2020.0,,6a0b6082-ba64-46bf-b5bb-0b4ef2872aa0
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal fiber,fiber pcf biosensor,1,0.0,2020.0,,6a0b6082-ba64-46bf-b5bb-0b4ef2872aa0
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),core lattic crystal,thz guidanc,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),core lattic crystal,lattic crystal fiber,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),core lattic crystal,fiber terahertz thz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),core lattic crystal,terahertz thz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),core lattic crystal,fiber terahertz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),core lattic crystal,terahertz thz guidanc,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),core lattic crystal,paper design,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),core lattic crystal,lattic crystal,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),core lattic crystal,design analysi core,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),core lattic crystal,crystal fiber terahertz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),core lattic crystal,crystal fiber,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,thz guidanc,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,lattic crystal fiber,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,fiber terahertz thz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,terahertz thz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,fiber terahertz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,core lattic crystal,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,terahertz thz guidanc,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,paper design,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,design analysi core,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,crystal fiber terahertz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,crystal fiber,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,pcf biosensor,1,0.0,2020.0,,6a0b6082-ba64-46bf-b5bb-0b4ef2872aa0
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,surfac plasmon reson,1,0.0,2020.0,,6a0b6082-ba64-46bf-b5bb-0b4ef2872aa0
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,crystal fiber pcf,1,0.0,2020.0,,6a0b6082-ba64-46bf-b5bb-0b4ef2872aa0
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,reson spr,1,0.0,2020.0,,6a0b6082-ba64-46bf-b5bb-0b4ef2872aa0
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,surfac plasmon,1,0.0,2020.0,,6a0b6082-ba64-46bf-b5bb-0b4ef2872aa0
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,fiber pcf,1,0.0,2020.0,,6a0b6082-ba64-46bf-b5bb-0b4ef2872aa0
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,pcf biosensor surfac,1,0.0,2020.0,,6a0b6082-ba64-46bf-b5bb-0b4ef2872aa0
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),lattic crystal,fiber pcf biosensor,1,0.0,2020.0,,6a0b6082-ba64-46bf-b5bb-0b4ef2872aa0
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz thz,thz guidanc,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz thz,lattic crystal fiber,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz thz,terahertz thz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz thz,fiber terahertz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz thz,core lattic crystal,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz thz,terahertz thz guidanc,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz thz,paper design,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz thz,lattic crystal,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz thz,design analysi core,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz thz,crystal fiber terahertz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),fiber terahertz thz,crystal fiber,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),design analysi core,thz guidanc,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),design analysi core,lattic crystal fiber,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),design analysi core,fiber terahertz thz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),design analysi core,terahertz thz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),design analysi core,fiber terahertz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),design analysi core,core lattic crystal,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),design analysi core,terahertz thz guidanc,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),design analysi core,paper design,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),design analysi core,lattic crystal,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),design analysi core,crystal fiber terahertz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),design analysi core,crystal fiber,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper design,thz guidanc,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper design,lattic crystal fiber,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper design,fiber terahertz thz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper design,terahertz thz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper design,fiber terahertz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper design,core lattic crystal,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper design,terahertz thz guidanc,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper design,lattic crystal,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper design,design analysi core,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper design,crystal fiber terahertz,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),paper design,crystal fiber,1,0.0,2017.0,,53dd563b-8ef6-4abd-bd0a-535facb273af
Software Engineering(79.4%) | Information Theory(79.2%) | Logic in Computer Science(78.53%),dispers core crystal,core crystal,1,0.0,2018.0,,988e5351-fc37-41c0-8bab-37e2f1ca2ad7
