domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",safeti secur,data privaci secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar transport,sector safeti secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar transport,transport energi,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar transport,safeti secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar transport,secur healthcar,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar transport,healthcar transport energi,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar transport,mainten sector safeti,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar transport,safeti secur healthcar,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar transport,mainten sector,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar transport,citi mainten sector,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar transport,citi mainten,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar transport,healthcar transport,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti secur,data privaci secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti secur,sector safeti,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti secur,transport energi,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti secur,safeti secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti secur,secur healthcar,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti secur,healthcar transport energi,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti secur,mainten sector safeti,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti secur,safeti secur healthcar,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti secur,mainten sector,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti secur,secur healthcar transport,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti secur,citi mainten sector,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti secur,citi mainten,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti secur,healthcar transport,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar,data privaci secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar,sector safeti,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar,sector safeti secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar,transport energi,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar,safeti secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar,healthcar transport energi,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar,mainten sector safeti,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar,safeti secur healthcar,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar,mainten sector,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar,secur healthcar transport,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar,citi mainten sector,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar,citi mainten,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",secur healthcar,healthcar transport,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",healthcar transport,data privaci secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",healthcar transport,sector safeti,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",healthcar transport,sector safeti secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",healthcar transport,transport energi,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",healthcar transport,safeti secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",healthcar transport,secur healthcar,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",healthcar transport,healthcar transport energi,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",healthcar transport,mainten sector safeti,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",healthcar transport,safeti secur healthcar,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",healthcar transport,mainten sector,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",healthcar transport,secur healthcar transport,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",healthcar transport,citi mainten sector,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",healthcar transport,citi mainten,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",citi mainten,data privaci secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",citi mainten,sector safeti,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",citi mainten,sector safeti secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",citi mainten,transport energi,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",citi mainten,safeti secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",citi mainten,secur healthcar,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",citi mainten,healthcar transport energi,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",citi mainten,mainten sector safeti,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",citi mainten,safeti secur healthcar,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",citi mainten,mainten sector,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",citi mainten,secur healthcar transport,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",citi mainten,citi mainten sector,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",citi mainten,healthcar transport,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",mainten sector,data privaci secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",mainten sector,sector safeti,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",mainten sector,sector safeti secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",mainten sector,transport energi,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",mainten sector,safeti secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",mainten sector,secur healthcar,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",mainten sector,healthcar transport energi,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",mainten sector,mainten sector safeti,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",mainten sector,safeti secur healthcar,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",mainten sector,secur healthcar transport,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",mainten sector,citi mainten sector,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",mainten sector,citi mainten,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",mainten sector,healthcar transport,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti,data privaci secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti,sector safeti secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti,transport energi,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti,safeti secur,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti,secur healthcar,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti,healthcar transport energi,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti,mainten sector safeti,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti,safeti secur healthcar,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti,mainten sector,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti,secur healthcar transport,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti,citi mainten sector,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti,citi mainten,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",sector safeti,healthcar transport,1,0.0,2021.0,,c8bc98a3-976d-40ce-9020-c371f8ca7099
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",scheme storag data,data data leakag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",scheme storag data,storag data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",scheme storag data,data leakag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",scheme storag data,method data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",scheme storag data,data leakag manag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",scheme storag data,method data data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",scheme storag data,data data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",method data,data data leakag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",method data,storag data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",method data,data leakag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",method data,data leakag manag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",method data,method data data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",method data,data data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",method data,scheme storag data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data leakag,data data leakag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data leakag,storag data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data leakag,method data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data leakag,data leakag manag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data leakag,method data data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data leakag,data data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data leakag,scheme storag data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data data,data data leakag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data data,storag data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data data,data leakag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data data,method data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data data,data leakag manag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data data,method data data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data data,scheme storag data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",method data data,data data leakag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",method data data,storag data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",method data data,data leakag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",method data data,method data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",method data data,data leakag manag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",method data data,data data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",method data data,scheme storag data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data data leakag,storag data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data data leakag,data leakag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data data leakag,method data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data data leakag,data leakag manag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data data leakag,method data data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data data leakag,data data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data data leakag,scheme storag data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data leakag manag,data data leakag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data leakag manag,storag data,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
"Cryptography and Security(88.93%) | Distributed, Parallel, and Cluster Computing(77.39%) | Performance(69.53%)",data leakag manag,data leakag,1,0.0,2021.0,,c54e2056-1c00-4c42-949f-d7d20be7d75b
