domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),magnet gener,paper analysi design,1,0.0,2014.0,,ccd219ce-04a6-4164-80fb-710ff5d378e9
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,energi convers,1,0.0,2017.0,,2028f69f-bd09-410f-ae25-00605ade635e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,wave energi convers,1,0.0,2017.0,,2028f69f-bd09-410f-ae25-00605ade635e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,wave energi,1,0.0,2017.0,,2028f69f-bd09-410f-ae25-00605ade635e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,protect system,1,0.0,2017.0,,2028f69f-bd09-410f-ae25-00605ade635e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,wave energi method,1,0.0,2017.0,,12d7a9c2-33f9-4b34-82e1-2e503e6c41c0
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,gener wave,1,0.0,2017.0,,12d7a9c2-33f9-4b34-82e1-2e503e6c41c0
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,degrad power gener,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,magnet gener wave,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,convers system,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,power gener,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,magnet gener,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,degrad power,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,energi convers system,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,core loss,1,0.0,2019.0,,bffa4dd3-8b6f-4fee-bc9c-2c1ab6b1e908
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,core core loss,1,0.0,2019.0,,bffa4dd3-8b6f-4fee-bc9c-2c1ab6b1e908
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,energi core,1,0.0,2019.0,,bffa4dd3-8b6f-4fee-bc9c-2c1ab6b1e908
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,energi core core,1,0.0,2019.0,,bffa4dd3-8b6f-4fee-bc9c-2c1ab6b1e908
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,wave energi core,1,0.0,2019.0,,bffa4dd3-8b6f-4fee-bc9c-2c1ab6b1e908
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,wave energi devic,1,0.0,2020.0,,03a1cc6c-0610-484b-a09b-149ff723884f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,power gener wave,1,0.0,2020.0,,03a1cc6c-0610-484b-a09b-149ff723884f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,wave energi gener,1,0.0,2020.0,,03a1cc6c-0610-484b-a09b-149ff723884f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,energi gener,1,0.0,2020.0,,03a1cc6c-0610-484b-a09b-149ff723884f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,power engin,1,0.0,2020.0,,03a1cc6c-0610-484b-a09b-149ff723884f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave energi,energi devic,1,0.0,2020.0,,8d45df5f-c6d4-4354-a7a6-702900e63b6c
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,wave energi convers,1,0.0,2017.0,,2028f69f-bd09-410f-ae25-00605ade635e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,wave energi,1,0.0,2017.0,,2028f69f-bd09-410f-ae25-00605ade635e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,protect system,1,0.0,2017.0,,2028f69f-bd09-410f-ae25-00605ade635e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,gener wave energi,1,0.0,2017.0,,2028f69f-bd09-410f-ae25-00605ade635e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,magnet gener,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,pmlg wave energi,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,gener pmlg,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,gener pmlg wave,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,pmlg wave,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,degrad power gener,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,magnet gener wave,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,convers system,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,power gener,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,degrad power,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,gener wave,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,energi convers system,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,attent wave energi,1,0.0,2020.0,,86a76b33-d0d5-4a9e-a005-cf03a4951981
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),energi convers,energi convers technolog,1,0.0,2020.0,,86a76b33-d0d5-4a9e-a005-cf03a4951981
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),protect system,energi convers,1,0.0,2017.0,,2028f69f-bd09-410f-ae25-00605ade635e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),protect system,wave energi convers,1,0.0,2017.0,,2028f69f-bd09-410f-ae25-00605ade635e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),protect system,wave energi,1,0.0,2017.0,,2028f69f-bd09-410f-ae25-00605ade635e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),protect system,gener wave energi,1,0.0,2017.0,,2028f69f-bd09-410f-ae25-00605ade635e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),wave output,wave dynam,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),wave output,gener wave wave,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),wave output,wave wave dynam,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),wave output,gener wave,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,wave dynam,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,wave output,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,gener wave wave,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,wave wave dynam,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,wave energi,1,0.0,2017.0,,12d7a9c2-33f9-4b34-82e1-2e503e6c41c0
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,wave energi method,1,0.0,2017.0,,12d7a9c2-33f9-4b34-82e1-2e503e6c41c0
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,gener wave energi,1,0.0,2017.0,,12d7a9c2-33f9-4b34-82e1-2e503e6c41c0
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,magnet gener wave,1,0.0,2018.0,,67ecb6b1-bc04-4562-afd8-5f4f50ba5e65
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,gener wave temperatur,1,0.0,2018.0,,67ecb6b1-bc04-4562-afd8-5f4f50ba5e65
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,magnet gener,1,0.0,2018.0,,67ecb6b1-bc04-4562-afd8-5f4f50ba5e65
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,translat stator,1,0.0,2018.0,,67ecb6b1-bc04-4562-afd8-5f4f50ba5e65
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,stator core,1,0.0,2018.0,,67ecb6b1-bc04-4562-afd8-5f4f50ba5e65
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,degrad power gener,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,convers system,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,energi convers,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,power gener,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,wave energi convers,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,degrad power,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,energi convers system,1,0.0,2018.0,,7b0da458-f097-4bca-87b4-60d26a674d90
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,core loss,1,0.0,2019.0,,bffa4dd3-8b6f-4fee-bc9c-2c1ab6b1e908
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,core core loss,1,0.0,2019.0,,bffa4dd3-8b6f-4fee-bc9c-2c1ab6b1e908
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,energi core,1,0.0,2019.0,,bffa4dd3-8b6f-4fee-bc9c-2c1ab6b1e908
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,energi core core,1,0.0,2019.0,,bffa4dd3-8b6f-4fee-bc9c-2c1ab6b1e908
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,wave energi core,1,0.0,2019.0,,bffa4dd3-8b6f-4fee-bc9c-2c1ab6b1e908
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,power gener wave,1,0.0,2019.0,,3e0565b0-1f1b-4615-9ec8-b719c78e16bb
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,linkag output,1,0.0,2019.0,,3e0565b0-1f1b-4615-9ec8-b719c78e16bb
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,magnet flux gener,1,0.0,2019.0,,3e0565b0-1f1b-4615-9ec8-b719c78e16bb
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,energi devic,1,0.0,2020.0,,8d45df5f-c6d4-4354-a7a6-702900e63b6c
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,optim gener power,1,0.0,2020.0,,e65feb59-a421-48f8-ad8f-4cc89e8b0720
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,optim method,1,0.0,2020.0,,e65feb59-a421-48f8-ad8f-4cc89e8b0720
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave,gener power,1,0.0,2020.0,,e65feb59-a421-48f8-ad8f-4cc89e8b0720
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),wave dynam,wave output,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),wave dynam,gener wave wave,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),wave dynam,wave wave dynam,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),wave dynam,gener wave,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave wave,wave dynam,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave wave,wave output,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave wave,wave wave dynam,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener wave wave,gener wave,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),wave wave dynam,wave dynam,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),wave wave dynam,wave output,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),wave wave dynam,gener wave wave,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),wave wave dynam,gener wave,1,0.0,2016.0,,903b3b80-084d-4553-85f2-698abf50708f
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),wave energi method,wave energi,1,0.0,2017.0,,12d7a9c2-33f9-4b34-82e1-2e503e6c41c0
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),wave energi method,gener wave,1,0.0,2017.0,,12d7a9c2-33f9-4b34-82e1-2e503e6c41c0
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),wave energi method,gener wave energi,1,0.0,2017.0,,12d7a9c2-33f9-4b34-82e1-2e503e6c41c0
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave energi,energi convers,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave energi,magnet gener,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave energi,wave energi convers,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave energi,wave energi,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave energi,gener pmlg,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave energi,gener pmlg wave,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave energi,pmlg wave,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave energi,wave energi extract,1,0.0,2019.0,,17095e79-8c30-4861-84a4-7bbba131b6c8
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave energi,neodymium iron,1,0.0,2019.0,,17095e79-8c30-4861-84a4-7bbba131b6c8
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave energi,iron boron,1,0.0,2019.0,,17095e79-8c30-4861-84a4-7bbba131b6c8
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave energi,energi extract,1,0.0,2019.0,,17095e79-8c30-4861-84a4-7bbba131b6c8
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave energi,energi paper,1,0.0,2021.0,,34d5fad4-ddaf-43b4-a96b-47b493685c6e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave energi,wave energi paper,1,0.0,2021.0,,34d5fad4-ddaf-43b4-a96b-47b493685c6e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg wave,energi convers,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg wave,magnet gener,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg wave,pmlg wave energi,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg wave,wave energi convers,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg wave,wave energi,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg wave,gener pmlg,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg wave,pmlg wave,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg wave,wave energi extract,1,0.0,2019.0,,17095e79-8c30-4861-84a4-7bbba131b6c8
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg wave,neodymium iron,1,0.0,2019.0,,17095e79-8c30-4861-84a4-7bbba131b6c8
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg wave,iron boron,1,0.0,2019.0,,17095e79-8c30-4861-84a4-7bbba131b6c8
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg wave,energi extract,1,0.0,2019.0,,17095e79-8c30-4861-84a4-7bbba131b6c8
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg wave,energi paper,1,0.0,2021.0,,34d5fad4-ddaf-43b4-a96b-47b493685c6e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg wave,wave energi paper,1,0.0,2021.0,,34d5fad4-ddaf-43b4-a96b-47b493685c6e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg,energi convers,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg,magnet gener,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg,pmlg wave energi,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg,wave energi convers,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg,wave energi,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg,gener pmlg wave,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg,pmlg wave,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg,energi paper,1,0.0,2021.0,,34d5fad4-ddaf-43b4-a96b-47b493685c6e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),gener pmlg,wave energi paper,1,0.0,2021.0,,34d5fad4-ddaf-43b4-a96b-47b493685c6e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave,energi convers,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave,magnet gener,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave,pmlg wave energi,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave,wave energi convers,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave,wave energi,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave,gener pmlg,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave,gener pmlg wave,1,0.0,2017.0,,6d8f17f1-3bb0-4738-aa77-0d029b002364
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave,energi paper,1,0.0,2021.0,,34d5fad4-ddaf-43b4-a96b-47b493685c6e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),pmlg wave,wave energi paper,1,0.0,2021.0,,34d5fad4-ddaf-43b4-a96b-47b493685c6e
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),core loss,convers wave,1,0.0,2018.0,,d00192ab-2f0a-42c0-8b61-b18e4b1fb219
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),core loss,core convers wave,1,0.0,2018.0,,d00192ab-2f0a-42c0-8b61-b18e4b1fb219
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),core loss,convers wave energi,1,0.0,2018.0,,d00192ab-2f0a-42c0-8b61-b18e4b1fb219
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),core loss,wave energi,1,0.0,2018.0,,d00192ab-2f0a-42c0-8b61-b18e4b1fb219
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),core loss,energi energi,1,0.0,2018.0,,d00192ab-2f0a-42c0-8b61-b18e4b1fb219
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),core loss,wave energi energi,1,0.0,2018.0,,d00192ab-2f0a-42c0-8b61-b18e4b1fb219
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),core loss,power gener,1,0.0,2019.0,,143a437f-0b07-40a3-884f-cda6dd0669c7
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),core loss,gener energi,1,0.0,2019.0,,143a437f-0b07-40a3-884f-cda6dd0669c7
Symbolic Computation(86.63%) | Cryptography and Security(69.71%) | Operating Systems(64.9%),core loss,energi convert,1,0.0,2019.0,,143a437f-0b07-40a3-884f-cda6dd0669c7
