domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),ob network denial,attack burst,1,0.0,2020.0,,a484fc7e-6e76-4602-aaff-dc7c4e65824c
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv,work signific sensor,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv,seri dataset,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv,model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv,work model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv,work model,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv,maneuv fusion,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri,fusion time seri,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri,class classif,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri,memori model,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri,classif maneuv,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri,maneuv fusion time,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri,time seri dataset,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri,model class,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri,classif maneuv fusion,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri,multiclass classif maneuv,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri,work signific sensor,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri,seri dataset,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri,model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri,work model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri,work model,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri,maneuv fusion,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),class classif,fusion time seri,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),class classif,memori model,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),class classif,classif maneuv,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),class classif,time seri,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),class classif,maneuv fusion time,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),class classif,time seri dataset,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),class classif,model class,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),class classif,classif maneuv fusion,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),fusion time seri,class classif,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),fusion time seri,memori model,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),fusion time seri,classif maneuv,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),fusion time seri,time seri,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),fusion time seri,maneuv fusion time,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),fusion time seri,time seri dataset,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),fusion time seri,model class,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),fusion time seri,classif maneuv fusion,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),fusion time seri,multiclass classif maneuv,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),fusion time seri,work signific sensor,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),fusion time seri,seri dataset,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),fusion time seri,model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),fusion time seri,work model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),fusion time seri,work model,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),fusion time seri,maneuv fusion,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),memori model,fusion time seri,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),memori model,class classif,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),memori model,classif maneuv,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),memori model,time seri,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),memori model,maneuv fusion time,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),memori model,time seri dataset,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),memori model,model class,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),memori model,classif maneuv fusion,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),model class,fusion time seri,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),model class,class classif,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),model class,memori model,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),model class,classif maneuv,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),model class,time seri,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),model class,maneuv fusion time,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),model class,time seri dataset,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),model class,classif maneuv fusion,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri dataset,fusion time seri,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri dataset,class classif,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri dataset,memori model,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri dataset,classif maneuv,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri dataset,time seri,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri dataset,maneuv fusion time,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri dataset,model class,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri dataset,classif maneuv fusion,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri dataset,multiclass classif maneuv,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri dataset,work signific sensor,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri dataset,seri dataset,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri dataset,model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri dataset,work model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri dataset,work model,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),time seri dataset,maneuv fusion,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion time,fusion time seri,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion time,class classif,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion time,memori model,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion time,classif maneuv,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion time,time seri,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion time,time seri dataset,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion time,model class,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion time,classif maneuv fusion,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion time,multiclass classif maneuv,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion time,work signific sensor,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion time,seri dataset,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion time,model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion time,work model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion time,work model,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion time,maneuv fusion,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv fusion,fusion time seri,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv fusion,class classif,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv fusion,memori model,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv fusion,classif maneuv,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv fusion,time seri,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv fusion,maneuv fusion time,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv fusion,time seri dataset,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv fusion,model class,1,0.0,2020.0,,24115c3a-5bb8-4225-ab2d-f4effdc3cd6b
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv fusion,multiclass classif maneuv,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv fusion,work signific sensor,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv fusion,seri dataset,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv fusion,model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv fusion,work model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv fusion,work model,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),classif maneuv fusion,maneuv fusion,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work model multiclass,multiclass classif maneuv,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work model multiclass,fusion time seri,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work model multiclass,work signific sensor,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work model multiclass,classif maneuv,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work model multiclass,time seri,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work model multiclass,seri dataset,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work model multiclass,model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work model multiclass,time seri dataset,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work model multiclass,maneuv fusion time,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work model multiclass,classif maneuv fusion,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work model multiclass,work model,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work model multiclass,maneuv fusion,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion,multiclass classif maneuv,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion,fusion time seri,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion,work signific sensor,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion,classif maneuv,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion,time seri,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion,seri dataset,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion,model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion,time seri dataset,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion,maneuv fusion time,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion,classif maneuv fusion,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion,work model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),maneuv fusion,work model,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work signific sensor,multiclass classif maneuv,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work signific sensor,fusion time seri,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work signific sensor,classif maneuv,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work signific sensor,time seri,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work signific sensor,seri dataset,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work signific sensor,model multiclass,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work signific sensor,time seri dataset,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
Digital Libraries(85.81%) | Cryptography and Security(80.33%) | Networking and Internet Architecture(78.76%),work signific sensor,maneuv fusion time,1,0.0,2021.0,,eb02dc87-da5d-44d5-bf5b-60f68a8836c4
