domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power dissip,power bit,1,0.0,2012.0,,b71fef24-80b9-47be-9874-14a1b64a0e87
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),comput power,recov loss inputoutput,1,0.0,2012.0,,0411bb0d-0b81-4d33-a2d9-b72dd57e05cf
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),comput power,loss inputoutput map,1,0.0,2012.0,,0411bb0d-0b81-4d33-a2d9-b72dd57e05cf
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),comput power,bit inform,1,0.0,2012.0,,0411bb0d-0b81-4d33-a2d9-b72dd57e05cf
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),comput power,comput power consumpt,1,0.0,2012.0,,0411bb0d-0b81-4d33-a2d9-b72dd57e05cf
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),comput power,power bit,1,0.0,2012.0,,0411bb0d-0b81-4d33-a2d9-b72dd57e05cf
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),comput power,recov loss,1,0.0,2012.0,,0411bb0d-0b81-4d33-a2d9-b72dd57e05cf
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),comput power,power bit inform,1,0.0,2012.0,,0411bb0d-0b81-4d33-a2d9-b72dd57e05cf
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),comput power,inputoutput map,1,0.0,2012.0,,0411bb0d-0b81-4d33-a2d9-b72dd57e05cf
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),comput power,loss inputoutput,1,0.0,2012.0,,0411bb0d-0b81-4d33-a2d9-b72dd57e05cf
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),architectur power consumpt,design modular,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),architectur power consumpt,design modular approach,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),architectur power consumpt,consumpt protect power,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),architectur power consumpt,work circuit design,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),architectur power consumpt,circuit design,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),architectur power consumpt,circuit design modular,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),work circuit design,design modular,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),work circuit design,design modular approach,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),work circuit design,consumpt protect power,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),work circuit design,architectur power consumpt,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),work circuit design,circuit design,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),work circuit design,circuit design modular,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),circuit design modular,design modular,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),circuit design modular,design modular approach,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),circuit design modular,consumpt protect power,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),circuit design modular,architectur power consumpt,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),circuit design modular,work circuit design,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),circuit design modular,circuit design,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design modular approach,design modular,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design modular approach,consumpt protect power,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design modular approach,architectur power consumpt,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design modular approach,work circuit design,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design modular approach,circuit design,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design modular approach,circuit design modular,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design modular,design modular approach,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design modular,consumpt protect power,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design modular,architectur power consumpt,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design modular,work circuit design,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design modular,circuit design,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),design modular,circuit design modular,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt protect power,design modular,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt protect power,design modular approach,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt protect power,architectur power consumpt,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt protect power,work circuit design,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt protect power,circuit design,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),consumpt protect power,circuit design modular,1,0.0,2015.0,,0efbbf6d-6893-409e-a691-d8fbce57c3f4
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),paper design fault,recov loss inputoutput,1,0.0,2018.0,,9e6041a0-01d6-4983-9578-0cd8a241afb3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),paper design fault,loss inputoutput map,1,0.0,2018.0,,9e6041a0-01d6-4983-9578-0cd8a241afb3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),paper design fault,bit inform,1,0.0,2018.0,,9e6041a0-01d6-4983-9578-0cd8a241afb3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),paper design fault,power bit,1,0.0,2018.0,,9e6041a0-01d6-4983-9578-0cd8a241afb3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),paper design fault,recov loss,1,0.0,2018.0,,9e6041a0-01d6-4983-9578-0cd8a241afb3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),paper design fault,power bit inform,1,0.0,2018.0,,9e6041a0-01d6-4983-9578-0cd8a241afb3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),paper design fault,inputoutput map,1,0.0,2018.0,,9e6041a0-01d6-4983-9578-0cd8a241afb3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),paper design fault,loss inputoutput,1,0.0,2018.0,,9e6041a0-01d6-4983-9578-0cd8a241afb3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),quantum comput,logic way power,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),quantum comput,logic role,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),quantum comput,issu circuit design,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),quantum comput,power consumpt,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),quantum comput,design power consumpt,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,logic attent,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,power loss inputoutput,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,power consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,time power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,consumpt concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,logic attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,attent time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,design power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,logic way power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,issu circuit design,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,power optim,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,way power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,circuit design power,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,issu circuit,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,design power consumpt,1,0.0,2013.0,,d1163425-5632-4225-8ff4-bd8b8494a4c2
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,power consumpt properti,1,0.0,2017.0,,a8113001-ecfc-49e7-a52f-82948a475689
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,logic role,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power consumpt,quantum comput,1,0.0,2018.0,,5153e6f9-c6bf-4d72-8664-8071853f1831
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent time,logic attent,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent time,power loss inputoutput,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent time,power consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent time,time power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent time,time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent time,consumpt concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent time,attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent time,power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent time,concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent time,consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent time,attent time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent time,power consumpt properti,1,0.0,2017.0,,a8113001-ecfc-49e7-a52f-82948a475689
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time,logic attent,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time,power loss inputoutput,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time,power consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time,time power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time,time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time,consumpt concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time,logic attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time,power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time,concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time,consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time,attent time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),attent time,power consumpt properti,1,0.0,2017.0,,a8113001-ecfc-49e7-a52f-82948a475689
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power,logic attent,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power,power loss inputoutput,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power,power consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power,time power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power,consumpt concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power,logic attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power,attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power,power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power,concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power,consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power,attent time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power,power consumpt properti,1,0.0,2017.0,,a8113001-ecfc-49e7-a52f-82948a475689
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power loss inputoutput,logic attent,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power loss inputoutput,power consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power loss inputoutput,time power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power loss inputoutput,time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power loss inputoutput,consumpt concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power loss inputoutput,logic attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power loss inputoutput,attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power loss inputoutput,power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power loss inputoutput,concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power loss inputoutput,consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power loss inputoutput,attent time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power consumpt,logic attent,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power consumpt,power loss inputoutput,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power consumpt,power consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power consumpt,time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power consumpt,consumpt concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power consumpt,logic attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power consumpt,attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power consumpt,power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power consumpt,concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power consumpt,consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power consumpt,attent time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),time power consumpt,power consumpt properti,1,0.0,2017.0,,a8113001-ecfc-49e7-a52f-82948a475689
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent,power loss inputoutput,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent,power consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent,time power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent,time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent,consumpt concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent,logic attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent,attent time,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent,power consumpt,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent,concern design,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent,consumpt concern,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic attent,attent time power,1,0.0,2013.0,,a115b68f-60f9-412b-abcf-6e50198540eb
